Buchungskreis,Marken Name Kurz,Standortname,Slug,Logo Filename,Straße,Hausnummer,PLZ,Stadt,Land Name,Standorttyp Name,Homepage,Breitengrad,Längengrad,Bundesland,Werblicher Anzeige Name,Breitengrad (Komma),Längengrad (Komma),,Statement,Statementgeber,Funktion des Statementgebers,Um wie viel Uhr wird das Licht ausgestellt?,Umsetzung der Maßnahmen bis 15.11.2022?,Änderung der Beleuchtung durch Teilnahme am Projekt?,Details zur Lichtabschaltung
927,G.U.T.,G.U.T. Moldenhauer,gut-moldenhauer,gut-moldenhauer-logo.jpg,Kamenzer Damm,80,12249,Berlin,Germany,HAUPTHAUS,https://www.gut-gruppe.de/de/unternehmen/moldenhauer/locations/haupthaus-berlin,52.434.895.100.000.000,13.365.354.300.000.000,Berlin,HAUPTHAUS Berlin,"52,4348951","13,3653543",,"Als Fachgroßhandel für Gebäude- und Umwelttechnik – mit aktiver fachlicher Beteiligung am Umweltschutz und Engagement für Umweltprojekte – finden wir, dass es gut passt, wenn wir uns auch bei dem Projekt „22 Uhr – Licht aus“ engagieren. Unabhängig von den aktuellen Energieengpässen arbeiten wir schon lange mit Zeitschaltungen und Dämmerungssensoren. Der Umwelt zuliebe.  ",Thorsten Moldenhauer,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,birk-kg-logo.jpg,Tiefenbachstrasse,59,72622,Nürtingen,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/birk/standorte/haupthaus-nuertingen,48.620.630.000.000.000,9.358.240.000.000.000,BW,HAUPTHAUS Nürtingen,"48,62063","9,35824",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Tiefenbachstrasse,59,72622,Nürtingen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/birk/standorte/abex-nuertingen-tiefenbachstrasse,48.620.630.000.000.000,9.358.240.000.000.000,BW,ABEX Nürtingen / Tiefenbachstrasse,"48,62063","9,35824",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Rheinwaldstrasse,10,78628,Rottweil,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/birk/standorte/abex-rottweil-rheinwaldstrasse,48.145.490.600.000.000,8.640.731.200.000.000,BW,ABEX Rottweil / Rheinwaldstrasse,"48,1454906","8,6407312",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Rheinwaldstrasse,10,78628,Rottweil,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/birk/standorte/niederlassung-rottweil,48.145.490.600.000.000,8.640.731.200.000.000,BW,NIEDERLASSUNG Rottweil,"48,1454906","8,6407312",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Jesinger Strasse,86,73230,Kirchheim/Teck,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/birk/standorte/abex-kirchheimteck-jesinger-strasse,48.643.170.000.000.000,9.464.380.000.000.000,BW,ABEX Kirchheim/Teck / Jesinger Strasse,"48,64317","9,46438",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Breitscheidstrasse,48,70176,Stuttgart,Germany,ABEX,,48.777.804.500.000.000,9.162.136.300.000.000,BW,ABEX Stuttgart / Breitscheidstrasse,"48,7778045","9,1621363",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Elzstrasse,29,79312,Emmendingen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/birk/standorte/abex-emmendingen-elzstrasse,48.123.204.100.000.000,7.836.886.300.000.000,BW,ABEX Emmendingen / Elzstrasse,"48,1232041","7,8368863",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Wilhelmstrasse,130,89518,Heidenheim,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/birk/standorte/abex-heidenheim-wilhelmstrasse,48.680.142.600.000.000,10.132.063.000.000.000,BW,ABEX Heidenheim / Wilhelmstrasse,"48,6801426","10,132063",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
621,G.U.T.,Birk KG,birk-kg,,Wilhelmstrasse,130,89518,Heidenheim,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/birk/standorte/niederlassung-heidenheim,48.680.142.600.000.000,10.132.063.000.000.000,BW,NIEDERLASSUNG Heidenheim,"48,6801426","10,132063",,Umweltschutz und Kosteneinsparungen können wundervoll verbunden werden. ,Johannes Lauxman,PhG,21 Uhr,Ja,ja,
551,G.U.T.,G.U.T. KREINER + LINDNER KG,gut-kreiner-lindner-kg,gut-kreiner-lindner-kg-logo.jpg,Regensburger Straße,95,92637,Weiden i.d.OPf.,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/kreiner-lindner/standorte/haupthaus-weiden-idopf,49.652.744.252.402.300,12.142.229.298.286.400,BY,HAUPTHAUS Weiden i.d.OPf.,"49,65274425","12,1422293",,Es macht einfach Sinn! Reduzieren wir uns doch auf das Wesentliche! Der Umwelt zuliebe.  ,Georg Kreiner,PhG,19 Uhr,Ja,ja,
551,G.U.T.,G.U.T. KREINER + LINDNER KG,gut-kreiner-lindner-kg,,Regensburger Straße,95,92637,Weiden i.d.OPf.,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/kreiner-lindner/locations/abex-weiden-idopf-regensburger-strasse,49.652.782.455.650.500,12.142.266.849.212.600,BY,ABEX Weiden i.d.OPf. / Regensburger Straße,"49,65278246","12,14226685",,Es macht einfach Sinn! Reduzieren wir uns doch auf das Wesentliche! Der Umwelt zuliebe.  ,Georg Kreiner,PhG,19 Uhr,Ja,ja,
551,G.U.T.,G.U.T. KREINER + LINDNER KG,gut-kreiner-lindner-kg,,Alte Gutmaninger Str.,8,93413,Cham,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/de/unternehmen/kreiner-lindner/locations/niederlassung-cham,49.203.410.299.220.600,12.671.688.746.032.700,BY,NIEDERLASSUNG Cham,"49,2034103","12,67168875",,Es macht einfach Sinn! Reduzieren wir uns doch auf das Wesentliche! Der Umwelt zuliebe.  ,Georg Kreiner,PhG,19 Uhr,Ja,ja,
551,G.U.T.,G.U.T. KREINER + LINDNER KG,gut-kreiner-lindner-kg,,Alte Gutmaninger Str.,8,93413,Cham,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/kreiner-lindner/standorte/abex-cham-alte-gutmaninger-str,49.203.424.319.136.800,12.671.635.101.852.400,BY,ABEX Cham / Alte Gutmaninger Str.,"49,20342432","12,6716351",,Es macht einfach Sinn! Reduzieren wir uns doch auf das Wesentliche! Der Umwelt zuliebe.  ,Georg Kreiner,PhG,19 Uhr,Ja,ja,
665,G.U.T.,BRAUN KG,braun-kg,braun-kg-logo.jpg,Niederkircher Straße,21,54294,Trier,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/braun-kg/standorte/haupthaus-trier,49.726.660.000.000.000,6.603.760.000.000.000,RP,HAUPTHAUS Trier,"49,72666","6,60376",,"Früher das Licht auszuschalten, als es bisher der Fall war, ist eine denkbar einfache Maßnahme, um nachhaltig Energie zu sparen. Das Ganze dann auch noch in solidarischer Gemeinschaft mit allen Häusern der G.U.T.-GRUPPE zu tun, potenziert die Motivation. ",Günter Braun,PhG,21 Uhr,Ja,ja,
665,G.U.T.,BRAUN KG,braun-kg,,Niederkircher Straße,21,54294,Trier,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/braun-kg/locations/abex-trier,49.726.660.000.000.000,6.603.760.000.000.000,RP,ABEX Trier / Niederkircher Straße,"49,72666","6,60376",,"Früher das Licht auszuschalten, als es bisher der Fall war, ist eine denkbar einfache Maßnahme, um nachhaltig Energie zu sparen. Das Ganze dann auch noch in solidarischer Gemeinschaft mit allen Häusern der G.U.T.-GRUPPE zu tun, potenziert die Motivation. ",Günter Braun,PhG,21 Uhr,Ja,ja,
665,G.U.T.,BRAUN KG,braun-kg,,Max-Planck-Straße,9a,54516,Wittlich,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/braun-kg/standorte/abex-wittlich-max-planck-strasse,49.985.430.000.000.000,6.903.190.000.000.000,RP,ABEX Wittlich / Max-Planck-Straße,"49,98543","6,90319",,"Früher das Licht auszuschalten, als es bisher der Fall war, ist eine denkbar einfache Maßnahme, um nachhaltig Energie zu sparen. Das Ganze dann auch noch in solidarischer Gemeinschaft mit allen Häusern der G.U.T.-GRUPPE zu tun, potenziert die Motivation. ",Günter Braun,PhG,21 Uhr,Ja,ja,
665,G.U.T.,BRAUN KG,braun-kg,,Saarstraße,44a,54634,Bitburg,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/braun-kg/standorte/abex-bitburg-saarstrasse,49.961.390.000.000.000,6.522.720.000.000.000,RP,ABEX Bitburg / Saarstraße,"49,96139","6,52272",,"Früher das Licht auszuschalten, als es bisher der Fall war, ist eine denkbar einfache Maßnahme, um nachhaltig Energie zu sparen. Das Ganze dann auch noch in solidarischer Gemeinschaft mit allen Häusern der G.U.T.-GRUPPE zu tun, potenziert die Motivation. ",Günter Braun,PhG,21 Uhr,Ja,ja,
665,G.U.T.,BRAUN KG,braun-kg,,Raiffeisenstraße,7,54568,Gerolstein,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/braun-kg/locations/abex-gerolstein-raiffeisenstrasse,50.222.690.000.000.000,6.646.660.000.000.000,RP,ABEX Gerolstein / Raiffeisenstraße,"50,22269","6,64666",,"Früher das Licht auszuschalten, als es bisher der Fall war, ist eine denkbar einfache Maßnahme, um nachhaltig Energie zu sparen. Das Ganze dann auch noch in solidarischer Gemeinschaft mit allen Häusern der G.U.T.-GRUPPE zu tun, potenziert die Motivation. ",Günter Braun,PhG,21 Uhr,Ja,ja,
123,G.U.T.,ZAHL Gebäudetechnik KG,zahl-gebaeudetechnik-kg,,Koßmannstraße,47,66119,Saarbrücken,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/zahl-kg/standorte/abex-saarbruecken-kossmannstrasse,49.220.913.500.000.000,7.013.732.000.000.000,SL,ABEX Saarbrücken / Koßmannstraße,"49,2209135","7,013732",,,Marius Ollinger,,21 Uhr,Ja,ja,
123,G.U.T.,ZAHL Gebäudetechnik KG,zahl-gebaeudetechnik-kg,zahl-gebaeudetechnik-kg-logo.jpg,Koßmannstraße,47,66119,Saarbrücken,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/zahl-kg/standorte/haupthaus-saarbruecken,49.220.913.500.000.000,7.013.732.000.000.000,SL,HAUPTHAUS Saarbrücken,"49,2209135","7,013732",,,Marius Ollinger,,21 Uhr,Ja,ja,
123,G.U.T.,ZAHL Gebäudetechnik KG,zahl-gebaeudetechnik-kg,,Bliesstraße,74,66538,Neunkirchen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/zahl-kg/standorte/abex-neunkirchen-bliesstrasse,49.351.803.747.887.600,7.205.908.411.045.060,SL,ABEX Neunkirchen / Bliesstraße,"49,35180375","7,205908411",,,Marius Ollinger,,21 Uhr,Ja,ja,
632,G.U.T.,G.U.T. Zepf KG,gut-zepf-kg,gut-zepf-kg-logo.jpg,Lichtäckerstraße,5,73770,Denkendorf,Germany,HAUPTHAUS,https://www.gut-gruppe.de/unternehmen/zepf/standorte/haupthaus-denkendorf,48.707.938.700.000.000,9.308.178.200.000.000,BW,HAUPTHAUS Denkendorf,"48,7079387","9,3081782",,Weil wir so der Umwelt etwas G.U.T.es tun.,Achim Zepf,PhG,21 Uhr,Ja,ja,
632,G.U.T.,G.U.T. Zepf KG,gut-zepf-kg,,Lichtäckerstraße,5,73770,Denkendorf,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/zepf/standorte/abex-denkendorf-lichtaeckerstrasse,48.707.938.700.000.000,9.308.178.200.000.000,BW,ABEX Denkendorf / Lichtäckerstraße,"48,7079387","9,3081782",,Weil wir so der Umwelt etwas G.U.T.es tun.,Achim Zepf,PhG,21 Uhr,Ja,ja,
632,G.U.T.,G.U.T. Zepf KG,gut-zepf-kg,,Echterdinger Str.,57,70794,Filderstadt,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/zepf/standorte/abex-filderstadt-echterdinger-str,48.676.008.507.808.200,9.208.550.927.053.070,BW,ABEX Filderstadt / Echterdinger Str.,"48,67600851","9,208550927",,Weil wir so der Umwelt etwas G.U.T.es tun.,Achim Zepf,PhG,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Quintinsstr.,8-12,55116,Mainz,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/abex-mainz-quintinsstr,50.000.796.200.000.000,8.273.991.200.000.000,RP,ABEX Mainz / Quintinsstr.,"50,0007962","8,2739912",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Max-Planck-Str.,9,61381,Friedrichsdorf,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/abex-friedrichsdorf-max-planck-str,50.259.000.000.000.000,8.656.760.000.000.000,HE,ABEX Friedrichsdorf / Max-Planck-Str.,"50,259","8,65676",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Max-Planck-Str.,9,61381,Friedrichsdorf,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/niederlassung-friedrichsdorf,50.259.000.000.000.000,8.656.760.000.000.000,HE,NIEDERLASSUNG Friedrichsdorf,"50,259","8,65676",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Casteller Straße,95,65719,Hofheim-Diedenbergen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/abex-hofheim-diedenbergen-casteller-strasse,50.058.074.400.000.000,8.410.958.500.000.000,HE,ABEX Hofheim-Diedenbergen / Casteller Straße,"50,0580744","8,4109585",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,wesco-rheinmain-kg-logo.jpg,Casteller Straße,95,65719,Hofheim-Diedenbergen,Germany,HAUPTHAUS,https://www.gut-gruppe.de/de/unternehmen/wesco-rhein-main/locations/haupthaus-hofheim-diedenbergen,50.058.074.400.000.000,8.410.958.500.000.000,HE,HAUPTHAUS Hofheim-Diedenbergen,"50,0580744","8,4109585",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Länderweg,23,60599,Frankfurt-Sachsenhausen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/abex-frankfurt-sachsenhausen-laenderweg,50.102.790.000.000.000,8.701.950.000.000.000,HE,ABEX Frankfurt-Sachsenhausen / Länderweg,"50,10279","8,70195",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Pallaswiesenstraße,122,64293,Darmstadt,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/wesco-rhein-main/locations/abex-darmstadt,49.882.769.600.000.000,8.639.455.700.000.000,HE,ABEX Darmstadt / Pallaswiesenstraße,"49,8827696","8,6394557",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Pallaswiesenstraße,122,64293,Darmstadt,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/niederlassung-darmstadt,49.882.769.600.000.000,8.639.455.700.000.000,HE,NIEDERLASSUNG Darmstadt,"49,8827696","8,6394557",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Am Kronberger Hang,3,65824,Schwalbach,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/abex-schwalbach-am-kronberger-hang,50.159.762.000.000.000,8.536.490.000.000.000,HE,ABEX Schwalbach / Am Kronberger Hang,"50,159762","8,53649",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Saaläckerstraße,2,63801,Kleinostheim,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/niederlassung-kleinostheim,49.994.510.000.000.000,9.070.550.000.000.000,BY,NIEDERLASSUNG Kleinostheim,"49,99451","9,07055",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Saaläckerstraße,2,63801,Kleinostheim,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/abex-kleinostheim-saalaeckerstrasse,49.994.510.000.000.000,9.070.550.000.000.000,BY,ABEX Kleinostheim / Saaläckerstraße,"49,99451","9,07055",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Kinzigheimer Weg,130a,63450,Hanau,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/wesco-rhein-main/locations/abex-hanau-kinzigheimer-weg,50.116.903.600.000.000,8.926.531.300.000.000,HE,ABEX Hanau / Kinzigheimer Weg,"50,1169036","8,9265313",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Miramstraße,74,34123,Kassel,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/wesco-rhein-main/standorte/niederlassung-kassel,51.309.390.134.770.700,9.538.966.441.525.300,HE,NIEDERLASSUNG Kassel,"51,30939013","9,538966442",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
246,G.U.T.,Wesco Rhein-Main KG,wesco-rheinmain-kg,,Miramstraße,74,34123,Kassel,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/wesco-rhein-main/locations/abex-kassel-miramstrasse,51.309.353.394.229.600,9.539.250.755.680.880,HE,ABEX Kassel / Miramstraße,"51,30935339","9,539250756",,"Wir sind ein Großhandel für Gebäude- und Umwelttechnik – und liefern das Material, um an einer lebenswerten Zukunft für unsere Nachkommen zu arbeiten. Nachhaltigkeit spielt dabei eine wichtige Rolle. Mit den Maßnahmen der Initiative „22 Uhr – Licht aus“ können wir – und alle, die wir noch begeistern werden – G.U.T. leben und schonen gleichzeitig die Umwelt.  ",Deniz Music,Geschäftsleitung,21 Uhr,Ja,ja,
650,G.U.T.,Gebr. Huth KG,gebr-huth-kg,gebr-huth-kg-logo.jpg,Nansenstraße,1,27570,Bremerhaven,Germany,HAUPTHAUS,https://www.gut-gruppe.de/de/unternehmen/gebr-huth-kg/locations/haupthaus-bremerhaven,53.524.297.900.000.000,8.588.848.500.000.000,HB,HAUPTHAUS Bremerhaven,"53,5242979","8,5888485",,"Auch wir möchten unseren Beitrag für Umwelt, Mensch und Natur leisten.",Sebastian Asmussen,Verwaltungsleiter,21 Uhr,Ja,ja,
650,G.U.T.,Gebr. Huth KG,gebr-huth-kg,,Nansenstraße,1,27570,Bremerhaven,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/gebr-huth-kg/locations/abex-bremerhaven-nansenstrasse,53.524.297.900.000.000,8.588.848.500.000.000,HB,ABEX Bremerhaven / Nansenstraße,"53,5242979","8,5888485",,"Auch wir möchten unseren Beitrag für Umwelt, Mensch und Natur leisten.",Sebastian Asmussen,Verwaltungsleiter,21 Uhr,Ja,ja,
650,G.U.T.,Gebr. Huth KG,gebr-huth-kg,,Nordstraße,69,27580,Bremerhaven,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/gebr-huth-kg/locations/abex-bremerhaven-nordstrasse,53.570.930.700.000.000,8.593.820.700.000.000,HB,ABEX Bremerhaven / Nordstraße,"53,5709307","8,5938207",,"Auch wir möchten unseren Beitrag für Umwelt, Mensch und Natur leisten.",Sebastian Asmussen,Verwaltungsleiter,21 Uhr,Ja,ja,
650,G.U.T.,Gebr. Huth KG,gebr-huth-kg,,Papenstraße,150,27472,Cuxhaven,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/gebr-huth-kg/standorte/niederlassung-cuxhaven,53.851.570.000.000.000,8.716.380.000.000.000,NDS,NIEDERLASSUNG Cuxhaven,"53,85157","8,71638",,"Auch wir möchten unseren Beitrag für Umwelt, Mensch und Natur leisten.",Sebastian Asmussen,Verwaltungsleiter,21 Uhr,Ja,ja,
650,G.U.T.,Gebr. Huth KG,gebr-huth-kg,,Papenstraße,150,27472,Cuxhaven,Germany,ABEX,https://www.gut-gruppe.de/de/unternehmen/gebr-huth-kg/locations/abex-cuxhaven-papenstrasse,53.851.570.000.000.000,8.716.380.000.000.000,NDS,ABEX Cuxhaven / Papenstraße,"53,85157","8,71638",,"Auch wir möchten unseren Beitrag für Umwelt, Mensch und Natur leisten.",Sebastian Asmussen,Verwaltungsleiter,21 Uhr,Ja,ja,
650,G.U.T.,Gebr. Huth KG,gebr-huth-kg,,Utbremer Straße,70,28217,Bremen,Germany,NIEDERLASSUNG,https://www.gut-gruppe.de/unternehmen/gebr-huth-kg/standorte/niederlassung-bremen,53.093.665.000.000.000,8.792.853.700.000.000,HB,NIEDERLASSUNG Bremen,"53,093665","8,7928537",,"Auch wir möchten unseren Beitrag für Umwelt, Mensch und Natur leisten.",Sebastian Asmussen,Verwaltungsleiter,21 Uhr,Ja,ja,
650,G.U.T.,Gebr. Huth KG,gebr-huth-kg,,Utbremer Straße,70,28217,Bremen,Germany,ABEX,https://www.gut-gruppe.de/unternehmen/gebr-huth-kg/standorte/abex-bremen-utbremer-strasse,53.093.665.000.000.000,8.792.853.700.000.000,HB,ABEX Bremen / Utbremer Straße,"53,093665","8,7928537",,"Auch wir möchten unseren Beitrag für Umwelt, Mensch und Natur leisten.",Sebastian Asmussen,Verwaltungsleiter,21 Uhr,Ja,ja,
